@id,@lon,@lat,name,operator,manufacturer,manufacturer:type,generator:manufacturer,generator:type,generator:output:electricity,power_rating,rotor:diameter,height,ref,note
1937293270,12.0343438,53.0676423,,,,,,,,,,,,
1937293273,12.0432897,53.0685938,,,,,,,,,,,,
1937293276,12.0549303,53.0686438,,,,,,,,,,,,
1937293278,12.0495406,53.0694451,,,,,,,,,,,,
1937293281,12.0314267,53.0696287,,,,,,,,,,,,
1937293284,12.0655153,53.0698791,,,,,,,,,,,,
1937293285,12.0604312,53.0708139,,,,,,,,,,,,
1937293286,12.0351495,53.0716986,,,,,,,,,,,,
1937293287,12.0398725,53.0736515,,,,,,,,,,,,
1937293294,12.0399002,53.0759882,,,,,,,,,,,,
1937332916,12.0544290,53.0632189,,,,,,,,,,,,
1937372473,11.7944631,53.0952414,,,,,,,,,,,,
1937372476,11.7881778,53.0953941,,,,,,,,,,,,
1937372480,11.8010390,53.0958086,,,,,,,,,,,,
1937372490,11.7833094,53.0976629,,,,,,,,,,,,
1937372509,11.7932642,53.0990372,,,,,,,,,,,,
1937372515,11.8018746,53.0991463,,,,,,,,,,,,
1937372552,11.7869062,53.1005860,,,,,,,,,,,,
1937372571,11.7973696,53.1016767,,,,,,,,,,,,
1937372612,11.8037639,53.1022875,,,,,,,,,,,,
1937372646,11.7931528,53.1046810,,,,,,,,,,,,
1937372666,11.7995858,53.1056901,,,,,,,,,,,,
1937372674,11.8040182,53.1066716,,,,,,,,,,,,
1937372677,11.8015113,53.1085255,,,,,,,,,,,,
1937372678,11.7966793,53.1086563,,,,,,,,,,,,
1937387359,11.8098310,53.1339542,,,,,,,,,,,,
1937387371,11.8040831,53.1408082,,,,,,,,,,,,
1937387374,11.8174831,53.1420773,,,,,,,,,,,,
1937387377,11.8084557,53.1423100,,,,,,,,,,,,
1937387379,11.8132868,53.1427330,,,,,,,,,,,,
1937519727,11.6254016,51.0289469,,,,,,,,,,,,
1937519811,11.6307537,51.0295543,,,,,,,,,,,,
1937519887,11.6202749,51.0307991,,,,,,,,,,,,
1937519929,11.6248294,51.0313407,,,,,,,,,,,,
1937519942,11.6298501,51.0315322,,,,,,,,,,,,
1937520180,11.6241796,51.0331513,,,,,,,,,,,,
1937520207,11.6198476,51.0333695,,,,,,,,,,,,
1937520252,11.6235838,51.0346826,,,,,,,,,,,,
1937740292,11.5881157,52.2631106,,,,,,,,,,,,
1937740294,11.5887818,52.2657423,,,,,,,,,,,,
1938268730,8.1992787,48.1319751,Wind Plant,,,,,,,,,,,
1938573883,7.3292371,53.4841687,,,,,,,,,,,,
1938574174,7.3303220,53.4886292,,,,,,,,,,,,
1938574233,7.3342093,53.4904646,,,,,,,,,,,,
1938574253,7.3310180,53.4920934,,,,,,,,,,,,
1939826242,4.1567075,51.2324723,,,,,,,,,,,,
1939826245,4.1853342,51.2364075,,,,,,,,,,,,
1939826249,4.1704940,51.2343130,,,,,,,,,,,,
1939826251,4.1788089,51.2354281,,,,,,,,,,,,
1940428835,10.0654458,50.8120687,,,,,,,,,,,,
1940428842,10.0624565,50.8138257,,,,,,,,,,,,
1940428848,10.0699646,50.8174889,,,,,,,,,,,,
1940428888,10.0664886,50.8196411,,,,,,,,,,,,
1940428894,10.0700202,50.8207654,,,,,,,,,,,,
1940428901,10.0583549,50.8276865,,,,,,,,,,,,
1940428910,10.0680737,50.8289687,,,,,,,,,,,,
1941512646,11.6229697,51.0362631,,,,,,,,,,,,
1941512792,11.6203290,51.0407149,,,,,,,,,,,,
1941512962,11.6225866,51.0436060,,,,,,,,,,,,
1941513196,11.6319170,51.0504504,,,,,,,,,,,,
1941513214,11.6311663,51.0548437,,,,,,,,,,,,
1942642847,11.7990147,51.6918457,,,,,,,,,,,,
1942642854,11.8068253,51.6820807,,,,,,,,,,,,
1942642861,11.8071901,51.6873895,,,,,,,,,,,,
1942642890,11.8045722,51.6913535,,,,,,,,,,,,
1942642893,11.7925559,51.6776508,,,,,,,,,,,,
1942642896,11.7957746,51.6896502,,,,,,,,,,,,
1942642899,11.7935001,51.6871760,,,,,,,,,,,,
1942642902,11.7928992,51.6823475,,,,,,,,,,,,
1942642908,11.7908393,51.6846889,,,,,,,,,,,,
1942642915,11.7999588,51.6818153,,,,,,,,,,,,
1942642920,11.8087135,51.6850608,,,,,,,,,,,,
1942642925,11.7956029,51.6803511,,,,,,,,,,,,
1942642929,11.8028556,51.6939865,,,,,,,,,,,,
1942642949,11.8043576,51.6788616,,,,,,,,,,,,
1942642954,11.7961823,51.6842898,,,,,,,,,,,,
1942642957,11.7893373,51.6798855,,,,,,,,,,,,
1942832223,9.1760953,50.5980926,Enercon E82-2 / 138m Nabenhöhe,,,,,,2.3 MW,,,,,
1943885840,7.9876646,53.6371293,,,,,,,225 kW,,,,V-5280,
1944051204,10.2045600,50.1790606,,,,,,,yes,,,,,
1944051208,10.2078092,50.1820761,,,,,,,yes,,,,,
1944051210,10.2163591,50.1854984,,,,,,,yes,,,,,
1944306947,9.3606979,53.8421725,,,,,,,,,,,,
1944414186,6.4255206,51.8187789,,,,,,,,,,,,
1944607843,8.9871848,52.8914672,,,,,,,,,,,822136,
1944614726,8.9875031,52.8869242,,,,,,,,,,,822137,
1946185228,14.7738956,51.1452736,,,,,,,,,,,,
1946186455,14.7795665,51.1461250,,,,,,,,,,,,
1947335870,15.4502941,48.1787559,,,,,,,,,,,,
1947685997,13.8814500,51.5330197,,,,,,,,,,,,
1947686005,13.8704304,51.5509926,,,,,,,,,,,,
1947686011,13.8725236,51.5317243,,,,,,,,,,,,
1947686014,13.8680915,51.5408237,,,,,,,,,,,,
1947686017,13.8627700,51.5491373,,,,,,,,,,,,
1947686021,13.8646701,51.5333801,,,,,,,,,,,,
1947686024,13.8637785,51.5475094,,,,,,,,,,,,
1947686028,13.8694981,51.5259974,,,,,,,,,,,,
1947754861,6.3399337,51.7544038,,,,,,,,,,,,
1947754863,6.3418999,51.7545441,,,,,,,,,,,,
1948024483,12.2844276,50.8435722,WEA Agrar Thonhausen eG,,,,,,,,,,,
1948025792,12.2729408,50.8368875,WEA Günzel,,,,,,,,,,,
1948043014,12.3127583,50.8517949,WEA Vollmershain,,,,,,,,,,,
1948914682,13.4107310,51.0122511,,,,,,,,,,,,
1948914683,13.4164280,51.0122241,,,,,,,,,,,,
1949598773,9.1043264,53.0663355,,,,,,,,,,,,
1949599133,9.1039266,53.0687377,,,,,,,,,,,,
1949619658,12.9217384,51.0125989,,,,,,,,,,,,
1949619685,12.9124639,51.0129298,,,,,,,,,,,,
1949619688,12.9263069,51.0150304,,,,,,,,,,,,
1949619695,12.9196667,51.0172000,,,,,,,,,,,,
1949862316,7.6941980,45.6553967,,,,,,,,,,,,
1950552216,5.8008264,49.4818113,,,,,,,,,,,,
1950619698,11.5010899,49.8044099,,,Vestas,,,,,,,,,
1950619749,11.5097801,49.8068222,,,Vestas,,,,,,,,,
1950619751,11.5039666,49.8069689,,,Vestas,,,,,,,,,
1950619796,11.5024623,49.8100522,,,Vestas,,,,,,,,,
1950750662,7.2267718,49.4732454,Vestas V90,,,,,,2 MW,,,,,
1950750666,7.2268648,49.4761237,Vestas V90,,,,,,2 MW,,,,,
1951388634,7.7032600,53.6139307,,,,,,,,,,,,
1952211607,13.8746586,51.5466020,,,,,,,,,,,,
1952211614,13.8616560,51.5508321,,,,,,,,,,,,
1952642971,10.9582178,51.2029648,,,,,,,,,,,,
1954646755,8.9787971,52.0606982,,,,,,,,,,,,
1954695889,16.9702717,47.9223994,,,,,,,3 MW,,,,,
1954695890,16.9659584,47.9133877,,,,,,,3 MW,,,,,
1954695891,16.9782004,47.9097276,,,,,,,3 MW,,,,,
1954695910,16.9692024,47.9055201,,,,,,,3 MW,,,,,
1954695913,16.9778781,47.9158660,,,,,,,3 MW,,,,,
1954695914,16.9707574,47.9095281,,,,,,,3 MW,,,,,
1954695915,16.9750344,47.9051371,,,,,,,3 MW,,,,,
1954695916,16.9712793,47.9181821,,,,,,,3 MW,,,,,
1954695917,16.9702279,47.9001024,,,,,,,3 MW,,,,,
1954702086,17.0395861,47.9149917,NICK 4,,,,,,3 MW,,,,,
1954702087,17.0495194,47.9056833,NICK 8,,,,,,3 MW,,,,,
1954702114,17.0432389,47.9092250,NICK 6,,,,,,3 MW,,,,,
1955069568,11.2541075,50.8240694,Windkraftanlage Enercon 1 -in Bau-,,,,,,yes,,,,,
1955069575,11.2577409,50.8239491,Windkraftanlage Enercon 2 -in Bau-,,,,,,yes,,,,,
1955069577,11.2491773,50.8229148,Windkraftanlage Enercon,,,,,,yes,,,,,
1957230491,9.2448368,50.3722174,,,,,,,1.5 MW,,,,,
1957230497,9.2476462,50.3752375,,,,,,,1.5 MW,,,,,
1957230502,9.2523858,50.3769274,,,,,,,0.6 MW,,,,,
1957230526,9.2537803,50.3790836,,,,,,,0.6 MW,,,,,
1957473669,8.2192643,53.0100139,,,,,,,,,,,,
1958285802,9.1858783,52.1012745,,Forstgenossenschaft Lachem,,,,,,,,,,
1958285811,9.1916425,52.1024482,,Forstgenossenschaft Lachem,,,,,,,,,,
1958285836,9.1879496,52.1045735,,Forstgenossenschaft Lachem,,,,,,,,,,
1958454568,4.0705410,49.6340421,,,,,,,,,,,,
1958454578,4.0655521,49.6210887,,,,,,,,,,,,
1958454600,4.0814844,49.6314360,,,,,,,,,,,,
1958454644,4.0869668,49.6301017,,,,,,,,,,,,
1958454661,4.0760663,49.6327076,,,,,,,,,,,,
1958758019,3.1642234,51.1354549,,,,,,,,,,,,
1959923359,10.7534181,51.1240020,,,,,,,,,,,,
1959923360,10.7517379,51.1259625,,,,,,,,,,,,
1959923361,10.7620290,51.1262909,,,,,,,,,,,,
1959923362,10.7566094,51.1273638,,,,,,,,,,,,
1959923367,10.7499449,51.1285527,,,,,,,,,,,,
1959923383,10.7645806,51.1302743,,,,,,,,,,,,
1962168205,9.4830900,50.4093897,,,,,,,2 MW,,,,,
1962362912,13.1670284,51.9525312,,,,,,,,,,,,
1962362930,13.1605793,51.9545261,,,,,,,,,,,,
1962362935,13.1675209,51.9562518,,,,,,,,,,,,
1962367444,13.1835712,51.9461876,,,,,,,,,,,,
1962367447,13.1724776,51.9511869,,,,,,,,,,,,
1962367454,13.1825627,51.9475896,,,,,,,,,,,,
1962367457,13.1703758,51.9438457,,,,,,,,,,,,
1962367461,13.1656122,51.9454065,,,,,,,,,,,,
1962367463,13.1751813,51.9469547,,,,,,,,,,,,
1962367466,13.1762971,51.9425104,,,,,,,,,,,,
1962367474,13.1817259,51.9489651,,,,,,,,,,,,
1962367604,13.1798161,51.9518878,,,,,,,,,,,,
1962367769,13.1776918,51.9549295,,,,,,,,,,,,
1962368419,13.1620063,51.9472324,,,,,,,,,,,,
1962368420,13.1567062,51.9490841,,,,,,,,,,,,
1962371087,13.1538094,51.9513059,,,,,,,,,,,,
1962927277,8.5736237,54.6981250,,,,,,,,,,,,
1963177366,9.6817671,49.8342458,,,,,,,,,,,,
1963786875,9.1500926,50.7974644,,,,,,,0.6 MW,,,,,
1963786878,9.1485517,50.7984631,,,,,,,1 MW,,,,,
1963786879,9.1467557,50.7993067,,,,,,,1 MW,,,,,
1963786899,9.1401467,50.8069130,,,,,,,0.6 MW,,,,,
1963786902,9.1362239,50.8078500,,,,,,,0.6 MW,,,,,
1965305571,8.2787779,51.6149134,Deimels Windrad,,,,,,800 kw,,,,,
1965593017,7.1417030,52.0812669,,,,,,,,,,,,
1966059384,3.2236670,51.3581597,,,,,,,,,,,,
1966059475,3.2219218,51.3596340,,,,,,,,,,,,
1966059606,3.2193993,51.3605249,,,,,,,,,,,,
1966059689,3.2167160,51.3608625,,,,,,,,,,,,
1966757183,3.8229093,49.7041462,,,,,,,,,,,,
1966757281,3.8100401,49.6949517,,,,,,,,,,,,
1966757326,3.8230971,49.7081842,,,,,,,,,,,,
1966757327,3.8223841,49.7004893,,,,,,,,,,,,
1966757328,3.8186344,49.6949756,,,,,,,,,,,,
1966757368,3.8068855,49.6968464,,,,,,,,,,,,
1967083781,9.5880917,50.8475457,,,,,,,2 MW,,,,,
1967083923,9.5886389,50.8498760,,,,,,,2 MW,,,,,
1967467738,10.8994002,51.9305899,,,,,,,,,,,,
1967467745,10.8908597,51.9322030,,,,,,,,,,,,
1969482998,7.4035486,52.0884052,,,,,,,yes,,,,,
1969483011,7.4088061,52.0924290,,,,,,,yes,,,,,
1970552501,12.8781307,54.2073697,,,,,,,,,,,,
1970552549,12.8769672,54.2093544,,,,,,,,,,,,
1970552559,12.8776847,54.2112937,,,,,,,,,,,,
1971929462,9.3846050,51.9480381,,,,,,,,,,,,
1975254678,9.0677732,53.1882950,,,,,,,,,,,,
1975254691,9.0636808,53.1887525,,,,,,,,,,,,
1975254724,9.0538521,53.1904823,,,,,,,,,,,,
1975254733,9.0478462,53.1913396,,,,,,,,,,,,
1975254736,9.0641155,53.1914445,,,,,,,,,,,,
1975254762,9.0459663,53.1936271,,,,,,,,,,,,
1975254784,9.0627144,53.1975792,,,,,,,,,,,,
1975254789,9.0559996,53.1976005,,,,,,,,,,,,
1975747350,8.8520124,51.7271783,,,Enercon,E-78,,,2.3 MW,,,,783763,
1975747354,8.8421436,51.7294131,,,Enercon,E-82 E2,,,2.3 MW,,,,824561,
1975747356,8.8474875,51.7294360,,,Enercon,E-82 E2,,,2.3 MW,,,,824560,
1975747359,8.8376477,51.7297434,,,Enercon,E-82 E2,,,2.3 MW,,,,824559,
1975747360,8.8415690,51.7312417,,,Enercon,E-82 E2,,,2.3 MW,,,,824558,
1976207058,10.1006728,52.5422625,,,,,,,,,,,,
1976207059,10.0975144,52.5437996,,,,,,,,,,,,
1976232020,13.4549461,50.9880480,,,,,,,,,,,,
1976611660,6.6087339,51.1477279,,,,,,,,,,,,
1976611688,6.6082189,51.1507005,,,,,,,,,,,,
1976778717,8.1549544,50.7886497,,,,,,,2.5 MW,,,,,
1976906417,7.9820640,52.3645766,,,,,,,,,,,,
1976906421,7.9860969,52.3640976,,,,,,,,,,,,
1976941203,12.3491058,50.8378445,,,,,,,,,,,,
1976941531,12.3483140,50.8342546,,,,,,,,,,,,
1976981449,8.9982914,52.3247784,,,,,,,yes,,,,,
1976981450,8.9981878,52.3240851,,,,,,,,,,,,
1976981455,8.9850881,52.3033965,,,,,,,,,,,,
1977127217,7.4315634,52.0630256,,,,,,,,,,,,
1977127247,7.4321535,52.0608159,,,,,,,,,,,,
1978310006,8.1281086,49.8274291,,,,,,,,,,,,
1978310008,8.1274578,49.8237292,,,,,,,,,,,,
1979855416,9.9650492,54.6437132,,,,,,,,,,,,
1979913935,9.9620505,54.6428456,,,,,,,,,,,,
1979914039,9.9615569,54.6440252,,,,,,,,,,,,
1980770350,4.3986322,51.7268656,,,,,,,,,,,,
1980772333,4.3947938,51.7281359,,,,,,,,,,,,
1980772334,4.4008663,51.7262353,,,,,,,,,,,,
1980772335,4.3965748,51.7274315,,,,,,,,,,,,
1980772337,4.4031193,51.7257036,,,,,,,,,,,,
1983147026,14.3067590,51.8702421,,,,,,,,,,,,
1983147028,14.3097147,51.8705934,,,,,,,,,,,,
1983147043,14.3853929,51.8824566,,,,,,,yes,,,,,
1983147044,14.3819097,51.8866310,,,,,,,yes,,,,,
1983258938,7.1581570,52.0716927,,,,,,,,,,,,
1983258957,7.1522255,52.0722978,,,,,,,,,,,,
1983258972,7.1584827,52.0742197,,,,,,,,,,,,
1983485106,11.5844176,51.4082299,,,,,,,,,,,,
1983485231,11.5653938,51.4174626,,,,,,,,,,,,
1985043678,5.5011457,50.9194263,,,,,,,,,,,,
1985044077,5.4971331,50.9279274,,,,,,,,,,,,
1985198211,3.7851835,51.0901012,,,,,,,,,,,,
1985694250,12.9728213,54.0908553,,,,,,,,,,,GE-23850066,
1985694274,12.9666661,54.0916242,,,,,,,,,,,GE-23850065,
1985694277,12.9833054,54.0919602,,,,,,,,,,,GE-23850068,
1985694280,12.9883670,54.0922229,,,,,,,,,,,,
1985694306,12.9778605,54.0932065,,,,,,,,,,,GE-23850067,
1985694308,12.9630961,54.0934798,,,,,,,,,,,,
1985694312,12.9888243,54.0947041,,,,,,,,,,,,
1985694323,12.9619511,54.0951514,,,,,,,,,,,,
1985694336,12.9735222,54.0951617,,,,,,,,,,,GE-23850069,
1985694339,12.9842332,54.0960352,,,,,,,,,,,,
1985694357,12.9893156,54.0975675,,,,,,,,,,,,
1985694364,12.9814887,54.0979766,,,,,,,,,,,V-35277,
1985694386,12.9857845,54.0993462,,,,,,,,,,,,
1985931556,10.4350017,47.7891442,,,,,,,,,,,,
1985931557,10.4344908,47.7907625,,,,,,,,,,,,
1985931573,10.4348861,47.7936762,,,,,,,,,,,,
1985931576,10.4460716,47.7981472,,,,,,,,,,,,
1986041240,8.9079513,54.2295745,,,,,,,,,,,,
1986041241,8.9042054,54.2295817,,,,,,,,,,,,
1986041252,8.9012552,54.2310772,,,,,,,,,,,,
1986041260,8.8982928,54.2327586,,,,,,,,,,,,
1986860119,14.6496840,51.6952337,,,,,,,,,,,,
1986860129,14.6450300,51.6969349,,,,,,,,,,,,
1986860142,14.6420467,51.6979973,,,,,,,,,,,,
1986860153,14.6379677,51.6993756,,,,,,,,,,,,
1986860155,14.6493802,51.6996379,,,,,,,,,,,,
1986860172,14.6429905,51.7022970,,,,,,,,,,,,
1986860178,14.6388898,51.7032954,,,,,,,,,,,,
1986860185,14.6352881,51.7043711,,,,,,,,,,,,
1989406595,8.9703341,54.8886633,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406596,8.9682388,54.8912135,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406597,8.9641022,54.8931105,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406598,8.9575865,54.8940667,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406599,8.9512465,54.8962434,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406600,8.9476237,54.8974638,AN Bonus #...,,,,,,1 3 MW,,,,,
1989406640,9.0034021,54.8836075,REpower 6M,,,,,,6 MW,,,,,
1989406641,8.9855635,54.8868975,REpower 6M,,,,,,6 MW,,,,,
1989406642,8.9780521,54.8889021,REpower 6M,,,,,,6 MW,,,,,
1990809559,9.2619892,51.2855098,,,,,,,0.8 MW,,,,,
1990809571,9.2689358,51.2870494,,,,,,,0.8 MW,,,,,
1990809581,9.2634823,51.2876966,,,,,,,0.8 MW,,,,,
1990914097,13.3803381,51.3516642,,,,,,,,,,,,
1990914098,13.3850588,51.3502704,,,,,,,,,,,,
1990914099,13.3833422,51.3516240,,,,,,,,,,,,
1990914100,13.3873762,51.3512889,,,,,,,,,,,,
1990914101,13.3882345,51.3496272,,,,,,,,,,,,
1991146588,9.8710207,48.4767909,,,,,,,,,,,,
1991146589,9.8599067,48.4728718,,,,,,,,,,,,
1991146592,9.8634032,48.4702336,,,,,,,,,,,,
1991146593,9.8682097,48.4796507,,,,,,,,,,,,
1991146594,9.8689189,48.4732346,,,,,,,,,,,,
1992370100,13.0576670,54.0687201,,,,,,,,,,,,
1992370105,13.0577123,54.0717165,,,,,,,,,,,,
1992370106,13.0525064,54.0717218,,,,,,,,,,,,
1992370110,13.0478747,54.0722961,,,,,,,,,,,,
1992370116,13.0542320,54.0751447,,,,,,,,,,,,
1992832965,10.6584173,49.4223292,,,,,,,,,,,,
1992832971,10.6675260,49.4245310,,,,,,,,,,,,
1993783633,10.3774662,51.0021908,,,,,,,yes,,,,,
1993783637,10.3734076,51.0024077,,,,,,,yes,,,,,
1993783641,10.3771680,51.0038994,,,,,,,yes,,,,,
1993783645,10.3726874,51.0040877,,,,,,,yes,,,,,
1993783650,10.3760696,51.0060212,,,,,,,yes,,,,,
1993783653,10.3734943,51.0063370,,,,,,,yes,,,,,
1993783668,10.3757408,51.0091914,,,,,,,yes,,,,,
1993783676,10.3783779,51.0105119,,,,,,,yes,,,,,
1995025676,7.6752492,50.8973890,,,,,,,,,,,,
1995055888,3.4475107,49.7564171,,,,,,,,,,,,
1995056098,3.4432889,49.7600038,,,,,,,,,,,,
1995056099,3.4410144,49.7630221,,,,,,,,,,,,
1995056100,3.4384127,49.7648586,,,,,,,,,,,,
1995293224,8.2073362,51.6093088,,,,,,,,,,,,
1995293228,8.2067050,51.6105002,,,,,,,,,,,,
1995293233,8.2116798,51.6111727,,,,,,,,,,,,
1995293239,8.2059481,51.6119604,,,,,,,,,,,,
1995293269,8.2108811,51.6123032,,,,,,,,,,,,
1995293288,8.2054548,51.6132331,,,,,,,,,,,,
1995293295,8.2108498,51.6135023,,,,,,,,,,,,
1995293304,8.2107676,51.6148297,,,,,,,,,,,,
1995658913,9.9117763,53.0071180,,,,,,,,,,,,
1995658936,9.9115977,53.0088378,,,,,,,,,,,,
1995658943,9.9065939,53.0090282,,,,,,,,,,,,
1995658946,9.9163912,53.0091692,,,,,,,,,,,,
1996752397,6.9113017,51.8221448,,,,,,,,,,,,
1997317156,9.8492347,50.8950453,,,,,,,1.8 MW,,,,,
1997317189,9.8505972,50.8935125,,,,,,,1 MW,,,,,
1999956534,14.1852537,53.0894869,,,,,,,,,,,,
1999956535,14.1870505,53.0924607,,,,,,,,,,,,
1999956550,14.1828845,53.0958390,,,,,,,,,,,,
1999956554,14.1820942,53.0980797,,,,,,,,,,,,
2001914831,10.4274598,53.7152008,,,,,,,yes,,,,,
2002362914,10.9527193,53.8361962,,,,,,,,,,,,
2002425748,10.0489647,50.0357137,,,,,,,,,,,,
2003996479,11.5034970,50.8959961,,,,,,,,,,,,
2007039061,11.4335984,51.6655843,,,,,,,,,,,,
2007039064,11.4289743,51.6672076,,,,,,,,,,,,
2007039066,11.4356047,51.6634345,,,,,,,,,,,,
2007204439,7.0413638,53.2085681,,,,,,,,,,,,
2010197047,16.7354921,48.1599519,,,,,,,,,,,,
2010305191,13.7194449,53.3091514,,,,,,,,,,,,
2010305192,13.7170871,53.3126331,,,,,,,,,,,,
2010305193,13.7253901,53.3126834,,,,,,,,,,,,
2010305194,13.7257606,53.3165269,,,,,,,,,,,,
2010305195,13.7276974,53.3201085,,,,,,,,,,,,
2010305196,13.7308468,53.3224626,,,,,,,,,,,,
2010305197,13.7255248,53.3227946,,,,,,,,,,,,
2010658122,9.6754194,54.7343966,,,,,,,,,,,,
2010992985,13.2008048,53.6917342,,,,,,,,,,,,
2010992992,13.2064873,53.6921882,,,,,,,,,,,,
2010993005,13.1934511,53.6978228,,,,,,,,,,,,
2010993007,13.1998589,53.7015907,,,,,,,,,,,,
2010993018,13.2017775,53.7051627,,,,,,,,,,,,
2010993066,13.2003316,53.7086191,,,,,,,,,,,,
2011013633,13.2934625,53.6949007,,,,,,,,,,,,
2011013645,13.3002758,53.6953798,,,,,,,,,,,,
2011013653,13.3063652,53.6960857,,,,,,,,,,,,
2011013656,13.2894597,53.6966908,,,,,,,,,,,,
2011013699,13.2965285,53.6981656,,,,,,,,,,,,
2011013704,13.3090847,53.6987982,,,,,,,,,,,,
2011013710,13.2931432,53.7000438,,,,,,,,,,,,
2011013713,13.3265057,53.7088338,,,,,,,,,,,,
2011013740,13.3081375,53.7127060,,,,,,,,,,,,
2011013743,13.3213542,53.7129232,,,,,,,,,,,,
2011013748,13.3338161,53.7132878,,,,,,,,,,,,
2011013752,13.3165861,53.7154893,,,,,,,,,,,,
2011013759,13.3113410,53.7172622,,,,,,,,,,,,
2011013760,13.3229434,53.7250901,,,,,,,,,,,,
2011013761,13.3239425,53.7309110,,,,,,,,,,,,
2011016390,13.2917169,53.6875989,,,,,,,,,,,,
2011028996,13.7507900,53.3226677,,,,,,,,,,,,
2011038632,13.7536148,53.3398469,,,,,,,,,,,,
2011038634,13.7490748,53.3404830,,,,,,,,,,,,
2011038638,13.7401215,53.3406268,,,,,,,,,,,,
2011038641,13.7436343,53.3408918,,,,,,,,,,,,
2011038644,13.7419730,53.3424364,,,,,,,,,,,,
2011038647,13.7502922,53.3426712,,,,,,,,,,,,
2011038648,13.7463609,53.3429513,,,,,,,,,,,,
2011038649,13.7483266,53.3447229,,,,,,,,,,,,
2011340927,10.1129779,49.5452605,,,,,,,,,,,,
2011445324,7.4374441,52.9732946,,,,,,,,,,,,
2011445325,7.4153538,52.9734404,,,,,,,,,,,,
2011445343,7.4205695,52.9804226,,,,,,,,,,,,
2012328785,6.9876046,47.1650127,,,,,,,,,,,,
2012328787,6.9630377,47.2021213,,,,,,,,,,,,
2012328790,6.9689369,47.1598330,,,,,,,,,,,,
2012328801,6.9859952,47.1626346,,,,,,,,,,,,
2012328804,6.9553558,47.2000504,,,,,,,,,,,,
2012758263,5.6002971,50.0019466,,,,,,,,,,,,
2012758264,5.5953682,50.0058406,,,,,,,,,,,,
2012758265,5.6136826,50.0140697,,,,,,,,,,,,
2012758266,5.5885125,50.0081299,,,,,,,,,,,,
2012758267,5.6092513,50.0159070,,,,,,,,,,,,
2012758269,5.6048418,50.0176684,,,,,,,,,,,,
2012875367,13.1653043,54.2014092,,,,,,,2 MW,2000 kW,,,,
2013599313,11.2672749,51.4014822,,,,,,,,,,,,
2013599314,11.2510100,51.4001435,,,,,,,,,,,,
2013599315,11.2550655,51.4018162,,,,,,,,,,,,
2013599316,11.2501302,51.4029004,,,,,,,,,,,,
2013599317,11.2673393,51.4038515,,,,,,,,,,,,
2013599318,11.2625971,51.4022713,,,,,,,,,,,,
2013599319,11.2600866,51.4033964,,,,,,,,,,,,
2013599320,11.2492719,51.3970510,,,,,,,,,,,,
2013602792,11.2607088,51.4067689,,,,,,,,,,,,
2013602795,11.2569967,51.4111188,,,,,,,,,,,,
2013602800,11.2601724,51.4091253,,,,,,,,,,,,
2013602804,11.2650647,51.4109448,,,,,,,,,,,,
2013602805,11.2483063,51.4091380,,,,,,,,,,,,
2013602814,11.2570181,51.4130460,,,,,,,,,,,,
2013602822,11.2580695,51.4156831,,,,,,,,,,,,
2014163893,8.0226078,51.5121602,,,,,,,,,,,,
2014163897,8.0231540,51.5136007,,,,,,,,,,,,
2014340907,11.4909710,52.2490743,,,,,,,,,,,,
2015682855,11.3721016,51.7579524,,,,,,,,,,,,
2015682856,11.3717225,51.7608487,,,,,,,,,,,,
2015682857,11.3767310,51.7589220,,,,,,,,,,,,
2015682858,11.3798040,51.7566185,,,,,,,,,,,,
2015682859,11.3822384,51.7545433,,,,,,,,,,,,
2015682860,11.3859100,51.7555562,,,,,,,,,,,,
2015682861,11.3821985,51.7590332,,,,,,,,,,,,
2015682862,11.3816098,51.7616453,,,,,,,,,,,,
2015682863,11.3764517,51.7622999,,,,,,,,,,,,
2015682864,11.3797840,51.7651218,,,,,,,,,,,,
2015682865,11.3853249,51.7642396,,,,,,,,,,,,
2015682866,11.3875409,51.7613972,,,,,,,,,,,,
2015682867,11.3868876,51.7586400,,,,,,,,,,,,
2015682868,11.3835836,51.7521366,,,,,,,,,,,,
2015682869,11.3850559,51.7502761,,,,,,,,,,,,
2015682870,11.3894219,51.7541166,,,,,,,,,,,,
2015682871,11.3913612,51.7516841,,,,,,,,,,,,
2015682872,11.3955952,51.7549777,,,,,,,,,,,,
2015682873,11.3969253,51.7567689,,,,,,,,,,,,
2015682875,11.3988341,51.7539469,,,,,,,,,,,,
2015682877,11.3942778,51.7583219,,,,,,,,,,,,
2015682880,11.3953907,51.7610268,,,,,,,,,,,,
2015682881,11.3995708,51.7636812,,,,,,,,,,,,
2015682882,11.3967194,51.7677455,,,,,,,,,,,,
2015682883,11.3936231,51.7650696,,,,,,,,,,,,
2015682884,11.3895720,51.7696532,,,,,,,,,,,,
2015682885,11.3813335,51.7678384,,,,,,,,,,,,
2015682886,11.3852891,51.7715017,,,,,,,,,,,,
2015682887,11.3777189,51.7706070,,,,,,,,,,,,
2015682888,11.3756729,51.7681591,,,,,,,,,,,,
2015682889,11.3798194,51.7729281,,,,,,,,,,,,
